Time,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
33.215,15.31,83.99,416.3,-2240,554.2,437.9,256.6,581.4,1107,55.02,-1116,526.8,1644,452.3,-927.4,643.2,1270,126.1,590.9,-3647,-1926,209.2,-1273,186.6,309.6,-1031,-749.3,-267.2,-1019,329.9,-822.5,276.3,-239.7,572,508.9,428.3,436.2,264.3,621.9,659,113.7,507.9,362.6
33.22,24.31,79.66,409.4,-2244,565.4,441.2,257.7,587.9,1106,56.1,-1118,531.5,1660,458.4,-936.2,649.4,1283,125.8,589.1,-3663,-1940,212.1,-1285,188.4,313.3,-1043,-759.8,-268.3,-1022,327.7,-827.9,283.5,-261.3,581.8,513.6,437.4,444.2,267.2,625.5,661.5,114.8,510.5,367.3
33.225,29.7,76.78,405.4,-2250,574.4,444.1,259.5,593,1107,57.19,-1120,535.5,1672,462.4,-943.8,654.4,1294,125.4,585.8,-3678,-1952,214.7,-1295,191.3,316.2,-1050,-766.7,-269.4,-1024,326.7,-833,287.5,-273.2,588.7,517.6,442.8,449.3,270.5,629.1,663,115.9,513,371.3
33.23,32.22,75.69,404.3,-2259,579.9,446.6,260.6,596.9,1109,56.82,-1124,539.1,1684,464.2,-950,658.8,1303,124.3,582.6,-3691,-1962,216.1,-1301,193.1,319.1,-1056,-771.1,-271.6,-1027,327,-837,290.1,-276.5,592.4,520.9,446.1,452.2,272.3,632,662.6,115.9,515.9,374.6
33.235,33.3,76.05,405,-2266,582.7,448.8,261.3,599.5,1111,55.74,-1129,542.4,1692,466,-953.6,662,1310,122.8,579.7,-3697,-1967,219.4,-1304,193.4,320.5,-1065,-777.6,-275.6,-1033,327.7,-840.6,292.6,-276.5,596.7,523.1,449.7,455.1,273,634.2,662.2,115.6,518.5,377.8
33.24,33.3,76.78,406.5,-2272,584.2,450.6,262,601.3,1112,56.1,-1135,544.2,1695,467.8,-955.4,664.9,1316,122.5,582.2,-3699,-1965,222.3,-1302,193.8,321.6,-1076,-784.8,-280.3,-1040,328.1,-843.5,295.9,-271.4,601.4,524.9,454.1,458.7,272.7,635.6,664.1,114.5,519.9,380.4
33.245,31.5,78.22,409.4,-2278,584.6,452,263.1,603.1,1112,57.19,-1139,544.9,1694,468.9,-955.4,666.4,1318,122.5,586.9,-3696,-1958,224.8,-1298,194.9,322.7,-1085,-789.9,-284.3,-1046,328.8,-845.6,298.4,-258.5,605.4,526.4,457.7,461.6,271.6,636.7,667.3,113.4,520.3,382.2
33.25,27.91,81.83,414.4,-2286,582.7,453.5,264.2,604.2,1113,56.1,-1145,544.9,1691,468.2,-953.2,667.5,1320,121.4,589.8,-3694,-1950,228,-1293,196,323.8,-1093,-795.7,-287.2,-1052,329.9,-847.8,299.5,-235.7,608.7,528.2,459.6,463.4,270.1,638.2,668.1,111.9,521.7,384
33.255,23.23,85.8,421.7,-2294,579.5,455.3,265.7,604.5,1115,54.3,-1151,543.8,1687,466.4,-950.3,667.8,1322,120.7,593.4,-3689,-1939,230.2,-1286,198.2,325.3,-1100,-801.1,-288.3,-1056,331.7,-849.3,299.9,-205.8,610.9,529.3,460.3,464.2,268.3,639.6,668.1,110.5,522.8,385.4
33.26,19.99,88.68,426,-2297,577,456,266.4,604.2,1115,54.66,-1155,542.4,1681,465.3,-946.3,668.2,1321,121.4,600.3,-3682,-1924,232,-1278,202.1,327.1,-1105,-803.6,-288.6,-1060,332.5,-850,301,-176.2,612.3,530.4,462.1,465.3,266.5,640.3,672.1,109,522.5,386.5
33.265,19.27,90.13,427.1,-2295,576.6,456.7,267.5,604.9,1110,55.74,-1155,539.5,1671,463.5,-940.9,667.8,1314,125,611.1,-3673,-1907,234.6,-1273,209.4,327.8,-1111,-807.3,-288.6,-1064,330.6,-850,302.8,-151,614.9,531.5,465,466.7,265,640,681.9,107.6,521,386.9
33.27,19.63,90.85,427.5,-2292,577,457.1,268.5,605.2,1105,58.63,-1154,536.2,1660,462.8,-935.1,667.5,1305,130.1,625.2,-3662,-1885,237.1,-1268,219.9,329.3,-1118,-810.2,-289.4,-1069,328.5,-850,305.7,-125.8,617.8,532.5,468.6,468.5,263.5,640,694.3,107.2,518.8,387.3
33.275,18.91,91.93,428.6,-2291,577,458.2,269.6,606,1101,61.88,-1155,532.9,1650,461.7,-930,666.7,1296,134.8,640,-3652,-1862,238.9,-1261,232.2,330.3,-1122,-812.7,-291.5,-1077,326.7,-851.1,308.2,-95.82,619.6,534.4,472.3,470,262.4,640.7,707.4,106.8,517,388
33.28,18.91,94.45,431.5,-2293,577.7,460.3,271.8,607.4,1097,65.85,-1157,530.8,1642,460.2,-924.5,666.4,1288,139.9,655.9,-3641,-1838,241.1,-1255,246,332.2,-1126,-816.3,-295.9,-1086,325.6,-852.9,311.1,-59.04,621.4,537.3,476.3,471.4,261.7,642.5,721.6,106.5,516.3,389.4
33.285,18.91,96.98,434.4,-2297,579.9,463.2,274.7,610.7,1094,71.27,-1161,527.9,1634,459.1,-919.1,666.7,1281,144.2,671.1,-3631,-1818,242.5,-1249,259.8,334,-1129,-820.7,-300.2,-1096,324.5,-855.8,315.1,-16.84,624,541.6,481.4,474,261.4,645.1,735,106.5,515.2,391.2
33.29,19.63,98.78,436.6,-2301,584.2,466.5,277.6,615,1089,77.77,-1164,526.1,1628,458.8,-914.4,668.2,1274,148.6,684.4,-3622,-1800,243.2,-1244,273.2,335.8,-1132,-825.7,-304.6,-1106,322.7,-859.4,320.6,28.23,627.6,546.4,487.9,477.2,261,648.3,747.4,106.1,513.7,393
33.295,19.63,101.7,440.5,-2309,587.1,470.8,281.2,619.7,1086,84.63,-1170,524.6,1623,458.8,-910.4,669.3,1271,151.5,697.1,-3615,-1785,244.7,-1238,282.2,337.2,-1135,-830.1,-310.4,-1116,321.9,-864.1,325.3,73.31,630.5,551.8,494.1,480.1,261,651.9,758,106.1,513,395.6
33.3,19.63,103.8,444.5,-2317,590.7,475.2,284.4,624,1084,91.12,-1175,523.5,1620,458.4,-907.5,671.1,1272,153,704.7,-3610,-1776,244.7,-1233,288.8,339.1,-1136,-830.8,-314.4,-1125,321.6,-868.8,329.3,116.9,632.7,557.3,499.2,482.7,262.1,655.9,764.1,105.7,512.3,397
33.305,21.43,104.9,445.6,-2322,595.4,478,287.3,628.3,1081,97.26,-1178,522.1,1617,458.8,-904.9,673.3,1273,153.3,705,-3608,-1774,244,-1231,290.6,340.5,-1136,-829.7,-316.9,-1129,320.1,-872.8,332.9,153,633.8,562,503.9,484.5,262.8,659.6,766.3,105.7,511.5,398.5
